date,ward_id,ward_name,centre_id,centre_name,centre_type,district_id,total_beds,current_occupied_beds,current_available_beds,current_occupancy_rate,occupied_lag_1d,occupied_lag_2d,occupied_lag_7d,occupied_lag_14d,occupied_7d_mean,occupied_14d_mean,occupied_7d_std,day_of_week,day_of_month,month,is_weekend,is_monsoon,target_occ_t1,target_rate_t1,target_occ_t2,target_rate_t2,target_occ_t3,target_rate_t3,target_occ_t4,target_rate_t4,target_occ_t5,target_rate_t5,target_occ_t6,target_rate_t6,target_occ_t7,target_rate_t7,target_occ_t8,target_rate_t8,target_occ_t9,target_rate_t9,target_occ_t10,target_rate_t10,target_occ_t11,target_rate_t11,target_occ_t12,target_rate_t12,target_occ_t13,target_rate_t13,target_occ_t14,target_rate_t14
2025-11-11,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,6,6,9,7,7.43,7,1.4,1,11,11,0,1,8,0.533,7,0.467,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8
2025-11-12,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,9,6,8,7,7.43,7.14,1.4,2,12,11,0,1,7,0.467,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667
2025-11-13,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,8,9,9,6,7.43,7.21,1.4,3,13,11,0,1,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6
2025-11-14,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,7,8,8,7,7.14,7.29,1.21,4,14,11,0,1,10,0.667,11,0.733,12,0.8,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533
2025-11-15,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,9,7,6,5,7.29,7.43,1.38,5,15,11,1,1,11,0.733,12,0.8,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667
2025-11-16,1,General,1,Coimbatore Central PHC,PHC,1,15,11,4,0.733,10,9,6,6,7.86,7.79,1.57,6,16,11,1,1,12,0.8,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6
2025-11-17,1,General,1,Coimbatore Central PHC,PHC,1,15,12,3,0.8,11,10,6,8,8.57,8.14,1.72,0,17,11,0,1,12,0.8,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533
2025-11-18,1,General,1,Coimbatore Central PHC,PHC,1,15,12,3,0.8,12,11,9,9,9.43,8.43,1.72,1,18,11,0,1,11,0.733,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467
2025-11-19,1,General,1,Coimbatore Central PHC,PHC,1,15,11,4,0.733,12,12,8,8,9.86,8.64,1.95,2,19,11,0,1,9,0.6,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533
2025-11-20,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,11,12,7,9,10.29,8.86,1.8,3,20,11,0,1,8,0.533,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6
2025-11-21,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,9,11,9,8,10.57,8.86,1.27,4,21,11,0,1,9,0.6,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667
2025-11-22,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,8,9,10,6,10.43,8.86,1.51,5,22,11,1,1,8,0.533,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667
2025-11-23,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,9,8,11,6,10.29,9.07,1.6,6,23,11,1,1,10,0.667,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667
2025-11-24,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,8,9,12,6,9.86,9.21,1.77,0,24,11,0,1,12,0.8,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6
2025-11-25,1,General,1,Coimbatore Central PHC,PHC,1,15,12,3,0.8,10,8,12,9,9.57,9.5,1.51,1,25,11,0,1,10,0.667,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6
2025-11-26,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,12,10,11,8,9.57,9.71,1.51,2,26,11,0,1,9,0.6,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467
2025-11-27,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,10,12,9,7,9.43,9.86,1.4,3,27,11,0,1,8,0.533,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333
2025-11-28,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,9,10,8,9,9.43,10,1.4,4,28,11,0,1,10,0.667,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4
2025-11-29,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,8,9,9,10,9.43,9.93,1.4,5,29,11,1,1,9,0.6,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467
2025-11-30,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,10,8,8,11,9.57,9.93,1.4,6,30,11,1,1,8,0.533,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333
2025-12-01,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,9,10,10,12,9.71,9.79,1.25,0,1,12,0,0,7,0.467,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333
2025-12-02,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,8,9,12,12,9.43,9.5,1.4,1,2,12,0,0,8,0.533,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4
2025-12-03,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,7,8,10,11,8.71,9.14,1.11,2,3,12,0,0,9,0.6,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333
2025-12-04,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,8,7,9,9,8.43,8.93,0.98,3,4,12,0,0,10,0.667,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4
2025-12-05,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,9,8,8,8,8.43,8.93,0.98,4,5,12,0,0,10,0.667,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333
2025-12-06,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,10,9,10,9,8.71,9.07,1.11,5,6,12,1,0,10,0.667,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4
2025-12-07,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,10,10,9,8,8.71,9.14,1.11,6,7,12,1,0,9,0.6,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333
2025-12-08,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,10,10,8,10,8.86,9.29,1.21,0,8,12,0,0,9,0.6,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333
2025-12-09,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,9,10,7,12,9,9.21,1.15,1,9,12,0,0,7,0.467,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533
2025-12-10,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,9,9,8,10,9.29,9,0.76,2,10,12,0,0,5,0.333,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533
2025-12-11,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,7,9,9,9,9.14,8.79,1.07,3,11,12,0,0,6,0.4,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533
2025-12-12,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,5,7,10,8,8.57,8.5,1.9,4,12,12,0,0,7,0.467,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533
2025-12-13,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,6,5,10,10,8,8.36,2.0,5,13,12,1,0,5,0.333,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533
2025-12-14,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,7,6,10,9,7.57,8.14,1.81,6,14,12,1,0,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267
2025-12-15,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,5,7,9,8,6.86,7.86,1.68,0,15,12,0,0,6,0.4,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333
2025-12-16,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,5,5,9,7,6.29,7.64,1.5,1,16,12,0,0,5,0.333,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4
2025-12-17,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,6,5,7,8,5.86,7.57,0.9,2,17,12,0,0,6,0.4,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4
2025-12-18,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,5,6,5,9,5.57,7.36,0.79,3,18,12,0,0,5,0.333,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467
2025-12-19,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,6,5,6,10,5.71,7.14,0.76,4,19,12,0,0,6,0.4,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4
2025-12-20,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,5,6,7,10,5.57,6.79,0.79,5,20,12,1,0,5,0.333,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4
2025-12-21,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,6,5,5,10,5.43,6.5,0.53,6,21,12,1,0,5,0.333,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4
2025-12-22,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,5,6,5,9,5.43,6.14,0.53,0,22,12,0,0,8,0.533,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267
2025-12-23,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,5,5,6,9,5.43,5.86,0.53,1,23,12,0,0,8,0.533,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333
2025-12-24,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,5,5,7,5.71,5.79,1.11,2,24,12,0,0,8,0.533,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533
2025-12-25,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,8,6,5,6.14,5.86,1.35,3,25,12,0,0,8,0.533,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533
2025-12-26,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,8,5,6,6.43,6.07,1.51,4,26,12,0,0,8,0.533,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467
2025-12-27,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,8,6,7,6.86,6.21,1.46,5,27,12,1,0,4,0.267,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6
2025-12-28,1,General,1,Coimbatore Central PHC,PHC,1,15,4,11,0.267,8,8,5,5,7.14,6.29,1.46,6,28,12,1,0,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667
2025-12-29,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,4,8,5,5,7,6.21,1.73,0,29,12,0,0,6,0.4,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533
2025-12-30,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,5,4,8,6,7,6.21,1.73,1,30,12,0,0,6,0.4,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667
2025-12-31,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,6,5,8,5,6.71,6.21,1.7,2,31,12,0,0,7,0.467,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667
2026-01-01,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,6,6,8,6,6.43,6.29,1.62,3,1,1,0,0,6,0.4,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533
2026-01-02,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,7,6,8,5,6.29,6.36,1.5,4,2,1,0,0,6,0.4,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467
2026-01-03,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,6,7,8,6,6,6.43,1.29,5,3,1,1,0,6,0.4,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533
2026-01-04,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,6,6,4,5,5.71,6.43,0.95,6,4,1,1,0,4,0.267,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533
2026-01-05,1,General,1,Coimbatore Central PHC,PHC,1,15,4,11,0.267,6,6,5,5,6,6.5,0.58,0,5,1,0,0,5,0.333,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533
2026-01-06,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,4,6,6,8,5.86,6.43,0.9,1,6,1,0,0,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667
2026-01-07,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,5,4,6,8,5.71,6.21,0.95,2,7,1,0,0,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6
2026-01-08,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,5,7,8,6,6.21,1.29,3,8,1,0,0,7,0.467,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733
2026-01-09,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,8,8,6,8,6.14,6.21,1.46,4,9,1,0,0,9,0.6,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8
2026-01-10,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,7,8,6,8,6.29,6.14,1.5,5,10,1,1,0,10,0.667,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8
2026-01-11,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,9,7,6,4,6.71,6.21,1.8,6,11,1,1,0,8,0.533,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467
2026-01-12,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,10,9,4,5,7.29,6.64,2.14,0,12,1,0,0,10,0.667,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6
2026-01-13,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,8,10,5,6,7.86,6.86,1.57,1,13,1,0,0,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6
2026-01-14,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,10,8,8,6,8.57,7.14,1.13,2,14,1,0,0,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667
2026-01-15,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,10,10,8,7,8.86,7.43,1.21,3,15,1,0,0,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467
2026-01-16,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,8,10,7,6,8.86,7.5,1.21,4,16,1,0,0,8,0.533,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467
2026-01-17,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,7,8,9,6,8.86,7.57,1.21,5,17,1,1,0,8,0.533,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467
2026-01-18,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,7,10,6,8.71,7.71,1.25,6,18,1,1,0,8,0.533,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4
2026-01-19,1,General,1,Coimbatore Central PHC,PHC,1,15,8,7,0.533,8,8,8,4,8.43,7.86,1.13,0,19,1,0,0,10,0.667,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467
2026-01-20,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,8,8,10,5,8.43,8.14,1.13,1,20,1,0,0,9,0.6,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467
2026-01-21,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,10,8,10,8,8.43,8.5,1.13,2,21,1,0,0,11,0.733,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333
2026-01-22,1,General,1,Coimbatore Central PHC,PHC,1,15,11,4,0.733,9,10,8,8,8.29,8.57,0.95,3,22,1,0,0,12,0.8,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4
2026-01-23,1,General,1,Coimbatore Central PHC,PHC,1,15,12,3,0.8,11,9,7,7,8.71,8.79,1.38,4,23,1,0,0,12,0.8,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6
2026-01-24,1,General,1,Coimbatore Central PHC,PHC,1,15,12,3,0.8,12,11,8,9,9.43,9.14,1.62,5,24,1,1,0,7,0.467,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667
2026-01-25,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,12,12,8,10,10,9.36,1.73,6,25,1,1,0,9,0.6,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733
2026-01-26,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,7,12,8,8,9.86,9.14,1.95,0,26,1,0,0,9,0.6,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8
2026-01-27,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,9,7,10,10,10,9.21,1.83,1,27,1,0,0,10,0.667,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8
2026-01-28,1,General,1,Coimbatore Central PHC,PHC,1,15,10,5,0.667,9,9,9,10,9.86,9.14,1.86,2,28,1,0,0,7,0.467,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6
2026-01-29,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,10,9,11,8,10,9.14,1.83,3,29,1,0,0,7,0.467,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533
2026-01-30,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,7,10,12,7,9.43,9.07,2.07,4,30,1,0,0,7,0.467,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533
2026-01-31,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,7,7,12,8,8.71,9.07,1.89,5,31,1,1,0,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533
2026-02-01,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,7,7,7,8,8,9,1.29,6,1,2,1,0,7,0.467,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533,8,0.533
2026-02-02,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,6,7,9,8,7.86,8.86,1.46,0,2,2,0,0,7,0.467,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533,8,0.533,7,0.467
2026-02-03,1,General,1,Coimbatore Central PHC,PHC,1,15,7,8,0.467,7,6,9,10,7.57,8.79,1.4,1,3,2,0,0,5,0.333,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6
2026-02-04,1,General,1,Coimbatore Central PHC,PHC,1,15,5,10,0.333,7,7,10,9,7.29,8.57,1.25,2,4,2,0,0,6,0.4,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667
2026-02-05,1,General,1,Coimbatore Central PHC,PHC,1,15,6,9,0.4,5,7,7,11,6.57,8.29,0.79,3,5,2,0,0,9,0.6,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533
2026-02-06,1,General,1,Coimbatore Central PHC,PHC,1,15,9,6,0.6,6,5,7,12,6.43,7.93,0.79,4,6,2,0,0,10,0.667,11,0.733,12,0.8,12,0.8,9,0.6,8,0.533,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,10,0.667,8,0.533,6,0.4
